sample_id,condition,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_abs_sv,segment_dur_sec,base_logprob,deleted_logprob,logprob_drop,runtime_sec
1,tts_original,What is the MOO programming language?,6,3,1,MOO,0.1270737200975418,0.5234899328859061,-0.10520501434803009,-1.707099437713623,1.601894423365593,0.3581569003339003
1,tts_original,What is the MOO programming language?,6,4,2,programming,0.0928049981594085,0.4993510906040268,-0.10520501434803009,-0.7881629467010498,0.6829579323530197,0.43031534116744297
1,tts_original,What is the MOO programming language?,6,0,3,What,0.0339652560651302,0.2209828020134228,-0.10520501434803009,-0.3737083077430725,0.2685032933950424,0.17423907200039443
1,tts_original,What is the MOO programming language?,6,5,4,language?,0.0179592110216617,0.6839962248322147,-0.10520501434803009,-0.14688536524772644,0.04168035089969635,0.4755742768344741
1,tts_original,What is the MOO programming language?,6,1,5,is,0.0115499217063188,0.12080536912751683,-0.10520501434803009,-0.10235705226659775,-0.0028479620814323425,0.23140412416735975
1,tts_original,What is the MOO programming language?,6,2,6,the,0.0072681359015405,0.06040268456375841,-0.10520501434803009,-0.09476660937070847,-0.010438404977321625,0.29596424750100897
2,tts_original,How many seasons did Everwood have?,6,2,1,seasons,0.091875784099102,0.46168750000000003,-0.18325817584991455,-1.1529701948165894,0.9697120189666748,0.22202855849900516
2,tts_original,How many seasons did Everwood have?,6,4,2,Everwood,0.0638736858963966,0.48176086956521713,-0.18325817584991455,-2.1168065071105957,1.9335483312606812,0.33600951900007203
2,tts_original,How many seasons did Everwood have?,6,1,3,many,0.0420473553240299,0.2509171195652171,-0.18325817584991455,-0.22301575541496277,0.03975757956504822,0.17732870233157882
2,tts_original,How many seasons did Everwood have?,6,5,4,have?,0.0176844447851181,0.3613206521739132,-0.18325817584991455,-0.894737184047699,0.7114790081977844,0.40258501233135274
2,tts_original,How many seasons did Everwood have?,6,0,5,How,0.0162639431655406,0.19044701086956506,-0.18325817584991455,-0.3885773718357086,0.20531919598579407,0.11787592149873187
2,tts_original,How many seasons did Everwood have?,6,3,6,did,0.0056073381565511,0.1806603260869566,-0.18325817584991455,-1.2224466800689697,1.0391885042190552,0.27547336849966086
3,tts_original,How smart is marmot?,4,3,1,marmot?,0.1137199625372886,0.4671511075949364,-0.7586633563041687,-4.642638206481934,3.883974850177765,0.4532143529977475
3,tts_original,How smart is marmot?,4,0,2,How,0.0884957835078239,0.26116060126582286,-0.7586633563041687,-1.912916898727417,1.1542535424232483,0.19137885724921944
3,tts_original,How smart is marmot?,4,1,3,smart,0.0363982059061527,0.46252373417721526,-0.7586633563041687,-3.333967924118042,2.5753045678138733,0.2929475104974699
3,tts_original,How smart is marmot?,4,2,4,is,0.0296147018671035,0.22139240506329116,-0.7586633563041687,-1.1481671333312988,0.3895037770271301,0.36227477624925086
4,tts_original,Who was the 2022 VEX world champions?,3,2,1,the,0.05911286175251,0.8437500000000001,-0.02897259034216404,-0.5462841391563416,0.5173115488141775,0.5229741786655117
4,tts_original,Who was the 2022 VEX world champions?,3,1,2,was,0.014093866571784,0.2209821428571429,-0.02897259034216404,-0.06985922902822495,0.040886638686060905,0.40549410199552466
4,tts_original,Who was the 2022 VEX world champions?,3,0,3,Who,0.0016244251746684,0.1785357142857144,-0.02897259034216404,-0.09470029175281525,0.06572770141065121,0.27302733799539664
6,tts_original,Suggest a recipe for a vegan dessert.,7,5,1,vegan,0.0782894045114517,0.3130428571428572,-0.05885247141122818,-0.16633597016334534,0.10748349875211716,0.37106245500035584
6,tts_original,Suggest a recipe for a vegan dessert.,7,6,2,dessert.,0.0692030265927314,0.5011553571428573,-0.05885247141122818,-0.19205975532531738,0.1332072839140892,0.42306620899970376
6,tts_original,Suggest a recipe for a vegan dessert.,7,0,3,Suggest,0.0566823929548263,0.5413125,-0.05885247141122818,-1.080511450767517,1.021658979356289,0.11179934271370127
6,tts_original,Suggest a recipe for a vegan dessert.,7,2,4,recipe,0.0509743280708789,0.4854642857142858,-0.05885247141122818,-0.10883517563343048,0.0499827042222023,0.20229896599942418
6,tts_original,Suggest a recipe for a vegan dessert.,7,3,5,for,0.0132667627185583,0.1303714285714288,-0.05885247141122818,-0.0838477835059166,0.024995312094688416,0.2462803919999195
6,tts_original,Suggest a recipe for a vegan dessert.,7,4,6,a,0.0029044887050986,0.020057142857142773,-0.05885247141122818,-0.04227938503026962,-0.016573086380958557,0.29779919628552826
6,tts_original,Suggest a recipe for a vegan dessert.,7,1,7,a,0.0011269402457401,0.020057142857142884,-0.05885247141122818,-0.026762882247567177,-0.032089589163661,0.1535811265722649
7,tts_original,Tell me something I do not know,7,0,1,Tell,0.0521220453083515,0.26211428571428574,-0.03930419683456421,-0.005007039289921522,-0.03429715754464269,0.10081191671322033
7,tts_original,Tell me something I do not know,7,2,2,something,0.0521220415830612,0.32365714285714287,-0.03930419683456421,-0.02287747897207737,-0.01642671786248684,0.2050881398567331
7,tts_original,Tell me something I do not know,7,5,3,not,0.0259764641523361,0.18205714285714292,-0.03930419683456421,-0.04217278212308884,0.0028685852885246277,0.34794134985713754
7,tts_original,Tell me something I do not know,7,4,4,do,0.0235398802906274,0.10724642857142874,-0.03930419683456421,-0.02383941039443016,-0.015464786440134048,0.3000529797136551
7,tts_original,Tell me something I do not know,7,6,5,know,0.0222354438155889,0.26200178571428556,-0.03930419683456421,-0.024485725909471512,-0.014818470925092697,0.39388146757223047
7,tts_original,Tell me something I do not know,7,1,6,me,0.0055930837988853,0.10114285714285709,-0.03930419683456421,-0.012620778754353523,-0.026683418080210686,0.14887323357106652
7,tts_original,Tell me something I do not know,7,3,7,I,0.0025770075153559,0.06068571428571434,-0.03930419683456421,-0.018183330073952675,-0.021120866760611534,0.26188278357065947
9,tts_original,Why Do Birds Sing?,4,2,1,Birds,0.1623114198446273,0.8234526315789474,-0.04013603925704956,-1.987430214881897,1.9472941756248474,0.42938219500138075
9,tts_original,Why Do Birds Sing?,4,0,2,Why,0.061241615563631,0.20056249999999998,-0.04013603925704956,-1.557700514793396,1.5175644755363464,0.2085272302501835
9,tts_original,Why Do Birds Sing?,4,1,3,Do,0.0066362414509058,0.11046315789473682,-0.04013603925704956,-0.17463836073875427,0.1345023214817047,0.31014438925194554
9,tts_original,Why Do Birds Sing?,4,3,4,Sing?,0.0,0.160286842105263,-0.04013603925704956,-0.04299064725637436,0.0028546079993247986,0.5246644167527847
11,tts_original,When was Margaret Claire Hoover born?,6,2,1,Margaret,0.1277965605258941,0.520889733840304,-0.11618451029062271,-0.7090998888015747,0.592915378510952,0.2399052548328958
11,tts_original,When was Margaret Claire Hoover born?,6,4,2,Hoover,0.0851866230368614,0.9376817965779463,-0.11618451029062271,-1.360410213470459,1.2442257031798363,0.37366366316806915
11,tts_original,When was Margaret Claire Hoover born?,6,3,3,Claire,0.0412114858627319,0.5008555133079846,-0.11618451029062271,-1.6269985437393188,1.5108140334486961,0.30213886716713506
11,tts_original,When was Margaret Claire Hoover born?,6,1,4,was,0.0317961052060127,0.14023954372623537,-0.11618451029062271,-0.23589517176151276,0.11971066147089005,0.1767039001667096
11,tts_original,When was Margaret Claire Hoover born?,6,0,5,When,0.0179383903741836,0.2803937737642588,-0.11618451029062271,-0.17306481301784515,0.05688030272722244,0.12543909150069035
11,tts_original,When was Margaret Claire Hoover born?,6,5,6,born?,0.0021288418211042,0.12011882129277485,-0.11618451029062271,-0.055337537080049515,-0.060846973210573196,0.4394770101668352
13,tts_original,What are some famous world music artists?,7,6,1,artists?,0.0782034695148468,0.42423271276595753,-0.004885302856564522,-0.18421638011932373,0.1793310772627592,0.4225298988562177
13,tts_original,What are some famous world music artists?,7,5,2,music,0.0739731043577194,0.28238297872340423,-0.004885302856564522,-0.02217978984117508,0.017294486984610558,0.3717665808570538
13,tts_original,What are some famous world music artists?,7,4,3,world,0.0488952882587909,0.2722978723404257,-0.004885302856564522,-0.16337046027183533,0.1584851574152708,0.32307095985535333
13,tts_original,What are some famous world music artists?,7,3,4,famous,0.0326121933758258,0.3994069148936171,-0.004885302856564522,-0.11411873251199722,0.1092334296554327,0.2737121422854086
13,tts_original,What are some famous world music artists?,7,2,5,some,0.0252574663609266,0.18153191489361703,-0.004885302856564522,-0.06784133613109589,0.06295603327453136,0.21712920028533386
13,tts_original,What are some famous world music artists?,7,0,6,What,0.0221281927078962,0.20107047872340428,-0.004885302856564522,-0.01348463911563158,0.008599336259067059,0.119769172713859
13,tts_original,What are some famous world music artists?,7,1,7,are,0.0096355630084872,0.12102127659574469,-0.004885302856564522,-0.006062491796910763,0.001177188940346241,0.16841096856972268
15,tts_original,What should I call you?,5,0,1,What,0.0811342075467109,0.20068750000000002,-0.0029231738299131393,-1.8077082633972168,1.8047850895673037,0.16485858019732405
