sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
1,A FRENCHMAN YOUR NAME,4,1,1,FRENCHMAN,0.09899480640888214,0.09899480640888214,0.7414716728322878,0.07697147130966187,0.09090909090909072,0.07697147130966187,1,0.5218978102189781,0.8664889931678772,The original content of this audio is:'a frenchman your name.',16,4.866117051249603
1,A FRENCHMAN YOUR NAME,4,0,2,A,0.01682787574827671,0.01682787574827671,0.1260408867284689,0.004327118396759033,0.046537410754407316,0.1336899995803833,2,0.12016833941605842,0.8664889931678772,The original content of this audio is:'a frenchman your name.',16,4.866117051249603
1,A FRENCHMAN YOUR NAME,4,2,3,YOUR,0.015499954111874104,0.015499954111874104,0.11609474598784425,0.016768813133239746,0.09090909090909072,0.1490500569343567,3,0.7267468065693432,0.8664889931678772,The original content of this audio is:'a frenchman your name.',16,4.866117051249603
1,A FRENCHMAN YOUR NAME,4,3,4,NAME,0.0021886080503463745,0.0021886080503463745,0.01639268696139332,-2.384185791015625e-07,-2.220446049250313e-16,0.1335110068321228,4,0.23111222627737238,0.8664889931678772,The original content of this audio is:'a frenchman your name.',16,4.866117051249603
6,AHEM A COMMON RUMOR,4,3,1,RUMOR,0.11632845550775528,0.11632845550775528,0.5875303027205334,0.1367255449295044,0.7272727272727273,0.1367255449295044,1,0.3510249999999999,0.8020044565200806,The original content of this audio is: 'ahem a common rumour.',16,4.761578088749957
6,AHEM A COMMON RUMOR,4,2,2,COMMON,0.05802381783723831,0.05802381783723831,0.29305599485622824,0.0891958475112915,0.18181818181818166,0.1367255449295044,2,0.3915599999999999,0.8020044565200806,The original content of this audio is: 'ahem a common rumour.',16,4.761578088749957
6,AHEM A COMMON RUMOR,4,1,3,A,0.01610003411769867,0.01610003411769867,0.0813150821756745,0.008722186088562012,0.046537410754407316,0.19998019933700562,3,0.5343899999999999,0.8020044565200806,The original content of this audio is: 'ahem a common rumour.',16,4.761578088749957
6,AHEM A COMMON RUMOR,4,0,4,AHEM,0.007543360814452171,0.007543360814452171,0.038098615196948335,0.014830291271209717,0.046537410754407316,0.19799554347991943,4,0.4213924999999999,0.8020044565200806,The original content of this audio is: 'ahem a common rumour.',16,4.761578088749957
11,ALTERED WORDS AND FIGURES,4,0,1,ALTERED,0.07091983407735825,0.07091983407735825,0.48616573645488553,0.04131060838699341,0.046537410754407316,0.04131060838699341,1,0.4828878546099292,0.8783037662506104,The original content of this audio is:'altered words and figures.',16,5.127092714499668
11,ALTERED WORDS AND FIGURES,4,3,2,FIGURES,0.04172363132238388,0.04172363132238388,0.2860215370398747,0.05290699005126953,0.09090909090909072,0.14565664529800415,2,0.555375,0.8783037662506104,The original content of this audio is:'altered words and figures.',16,5.127092714499668
