sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
17,17,audio__original,Can you list the healthcare derivative business?,7,0,1,Can,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,-0.0034027099609375,0.9994964599609376,0.404296875,0.591796875,1,1.0,0.0,1.0,0.3706246583305508,0.6293753416694492,0.2417582417582417,0.7582417582417582,0.5142857142857142,0.4857142857142857,1.1085625,1.2753125,0.16675,1.799236968286485
17,17,audio__original,Can you list the healthcare derivative business?,7,1,2,you,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.404296875,0.591796875,0.2109375,0.78515625,2,1.0,0.0,1.0,0.3202563076101744,0.6797436923898257,0.2622950819672131,0.7377049180327868,0.5,0.5,1.3355625,1.4259375,0.090375,1.799236968286485
17,17,audio__original,Can you list the healthcare derivative business?,7,2,3,list,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.40234375,0.59375,0.138671875,0.857421875,3,1.0,0.3706246583305508,0.6293753416694492,0.0,1.0,0.5142857142857142,0.4857142857142857,0.2,0.8,1.4660625,1.7271875,0.261125,1.799236968286485
17,17,audio__original,Can you list the healthcare derivative business?,7,3,4,the,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.26171875,0.734375,0.314453125,0.681640625,4,1.0,0.4181210050035455,0.5818789949964545,0.2631174057921088,0.7368825942078912,0.5555555555555556,0.4444444444444444,0.2711864406779661,0.728813559322034,1.7673125,1.86775,0.1004375,1.799236968286485
17,17,audio__original,Can you list the healthcare derivative business?,7,4,5,healthcare,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.55859375,0.4375,0.0458984375,0.9501953125,5,1.0,0.2096569673443837,0.7903430326556162,0.248069469178417,0.751930530821583,0.5272727272727272,0.4727272727272728,0.3076923076923077,0.6923076923076923,1.9559375,2.81525,0.8593125,1.799236968286485
17,17,audio__original,Can you list the healthcare derivative business?,7,5,6,derivative,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.42578125,0.5703125,0.107421875,0.888671875,6,1.0,0.7877263614433764,0.2122736385566236,0.1601281538050872,0.8398718461949128,0.7966101694915254,0.2033898305084746,0.2631578947368421,0.736842105263158,2.9321875,3.6853125,0.753125,1.799236968286485
17,17,audio__original,Can you list the healthcare derivative business?,7,6,7,business?,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.42578125,0.5703125,0.06591796875,0.93017578125,7,1.0,0.0,1.0,0.1601281538050872,0.8398718461949128,0.4482758620689655,0.5517241379310345,0.3529411764705882,0.6470588235294117,3.7355625,4.2778125,0.54225,1.799236968286485
21,21,audio__original,Can you tell us where the Emerald City is?,9,0,1,Can,1.0,1.0,0.1111111110987654,1.0,0.0,0.999999999,0.1111111110987654,0.9999999999394577,0.0,0.99609375,0.40625,0.58984375,0.11328125,0.8828125,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1914893617021276,0.8085106382978724,0.8943125,1.097375,0.2030625,1.6944392510001005
21,21,audio__original,Can you tell us where the Emerald City is?,9,1,2,you,1.0,1.0,0.1111111110987654,1.0,0.0,0.999999999,0.1111111110987654,0.9999999999394577,0.0,0.99609375,0.322265625,0.673828125,0.302734375,0.693359375,2,1.0,0.8666666666666667,0.1333333333333333,0.0,1.0,0.8547008547008547,0.1452991452991453,0.1914893617021276,0.8085106382978724,1.1476875,1.244125,0.0964375,1.6944392510001005
21,21,audio__original,Can you tell us where the Emerald City is?,9,2,3,tell,1.0,1.0,0.1111111110987654,1.0,0.0,0.999999999,0.1111111110987654,0.9999999999394577,0.0,0.99609375,0.6328125,0.36328125,0.33984375,0.65625,3,1.0,1.0,0.0,0.8666666666666667,0.1333333333333333,1.0,0.0,0.8099173553719008,0.1900826446280992,1.288625,1.469875,0.18125,1.6944392510001005
