sample_id,dataset_config,transcript,audio_column,duration_sec,n_words,n_raw_boundaries,n_refined_boundaries,raw_mean_flux,refined_mean_flux,raw_median_flux,refined_median_flux,percent_reduction,refined_boundary_rate,runtime_sec
0,single_sentence_1k,What is a lorry?,audio__female,1.296,4,8,8,19.803079962730408,14.451368629932404,12.884436130523682,12.824209690093994,27.02464133291376,0.5,0.9487012919998961
1,single_sentence_1k,Tell me about AI.,audio__female,1.752,4,8,8,6.541786316645812,4.646715122775284,4.351820588111877,4.112300157546997,28.968711329632566,0.25,0.09409995800524484
2,single_sentence_1k,What is a cyborg?,audio__female,1.512,4,8,8,15.27372171357274,8.640788028882525,10.8127920627594,4.1695966720581055,43.42709530183445,0.75,0.07438687499961816
3,single_sentence_1k,How is henna made?,audio__female,1.44,4,8,8,16.778867936814095,7.091039952409422,9.686627388000488,3.3024696111679077,57.73826947614774,0.0,0.30134854100469965
4,single_sentence_1k,Who is Larry Page?,audio__female,1.632,4,8,8,13.829126998782158,2.7832362261833623,9.153764724731445,0.38049251213669777,79.87410032152815,0.0,0.10038200000417419
5,single_sentence_1k,Why Do Birds Sing?,audio__female,1.536,4,8,8,19.688599184155464,2.8519113175570965,7.7005250453948975,1.2821516692638397,85.51490996956151,0.25,0.09557724998740014
6,single_sentence_1k,What is Quad Bayer?,audio__female,1.512,4,8,8,16.090589714149246,4.819877392645633,4.051433205604553,0.00566955516114831,70.0453651589458,0.75,0.05023066700960044
7,single_sentence_1k,What is a technate?,audio__female,1.44,4,8,8,10.32844917748207,6.415028076161917,12.08539628982544,3.0750447511672974,37.889726076709906,1.0,0.05048387500573881
8,single_sentence_1k,What is an estuary?,audio__female,1.608,4,8,8,16.6049697722774,15.015724252494692,7.711555480957031,5.497675240039825,9.570902817516782,0.5,0.08570287500333507
9,single_sentence_1k,Who is Max Schrems?,audio__female,1.8,4,8,8,8.599609553813934,7.54418107541278,6.947637557983398,3.671288251876831,12.272981369637542,0.25,0.09200858300027903
10,single_sentence_1k,How smart is marmot?,audio__female,1.704,4,8,8,13.492297977209091,10.077707283140626,11.532854080200195,7.624334096908569,25.307702956429814,0.25,0.08812137501081452
11,single_sentence_1k,What does Baja mean?,audio__female,1.68,4,8,8,16.423708832144257,2.6321284667926648,17.60174798965454,0.03621360845863819,83.97360490438616,0.5,0.08899699999892619
12,single_sentence_1k,What is a motor tic?,audio__female,1.8,5,10,10,32.37827010611072,13.863642065611202,19.718902111053467,7.477355718612671,57.182264462625724,0.6,0.05342754199227784
13,single_sentence_1k,What is a rift lake?,audio__female,1.68,5,10,10,10.776605554649723,4.8028809923683635,7.7673609256744385,2.5732210278511047,55.43233935758101,0.8,0.05380475000129081
14,single_sentence_1k,What is a sacrament?,audio__female,1.608,4,8,8,8.074394486378878,6.084605818999989,5.68244194984436,2.283894419670105,24.643193625671476,0.75,0.05257283299579285
15,single_sentence_1k,When did Alfred die?,audio__female,1.584,4,8,8,32.09104402684534,5.146261341421286,11.483023166656494,1.167358621954918,83.96355900070982,0.75,0.09332320900284685
16,single_sentence_1k,When was ABC formed?,audio__female,2.112,4,8,8,14.908771278096538,2.2364909393131143,9.543584823608398,0.369538389146328,84.99882453358923,0.25,0.09211795798910316
17,single_sentence_1k,Who is Sean Hannity?,audio__female,1.824,4,8,8,12.877964660525322,9.051800805609673,8.261513948440552,1.5273133516311646,29.710936128314945,0.25,0.08923737501027063
18,single_sentence_1k,Who owns Nissan now?,audio__female,1.8,4,8,8,23.318874487468833,11.004006472410538,17.034213542938232,0.8730432689189911,52.8107307309197,0.25,0.05388125000172295
19,single_sentence_1k,Why is the sky blue?,audio__female,1.824,5,10,10,26.682632210317387,16.388782676117383,13.225099563598633,2.2625242471694946,38.57883829849319,0.4,0.05396824999479577
20,single_sentence_1k,How to make pancakes.,audio__female,1.704,4,8,8,5.9939995259046555,0.5175004747834464,5.673415184020996,0.042803818359971046,91.36635776251013,0.25,0.05407541600288823
21,single_sentence_1k,Is it chilly in Haiti,audio__female,1.872,5,10,10,21.387722823640797,8.420365327300214,12.451890468597412,3.2338192462921143,60.629911857690566,0.4,0.09129316700273193
22,single_sentence_1k,What color is the sky,audio__female,1.824,5,10,10,9.792657741904259,8.38728855745867,9.561031818389893,6.710592031478882,14.351253985236339,0.6,0.055234250001376495
23,single_sentence_1k,What is a haplogroup?,audio__female,1.68,4,8,8,13.630714677274227,7.913567072348087,11.396558284759521,6.656425654888153,41.94312433564499,0.75,0.05548037499829661
24,single_sentence_1k,What is a projectile?,audio__female,1.68,4,8,8,10.682605178910308,7.899840098161803,4.905357539653778,0.18564558727666736,26.049498545937684,0.75,0.05356170900631696
