sample_id,dataset_config,transcript,audio_column,duration_sec,n_words,n_raw_boundaries,n_refined_boundaries,raw_mean_flux,refined_mean_flux,raw_median_flux,refined_median_flux,percent_reduction,refined_boundary_rate,runtime_sec
0,single_sentence_1k,What is a lorry?,audio__original,2.34,4,8,8,30.869925197213888,10.193127914095385,21.161969661712646,4.509834110736847,66.9803932177479,0.5,1.109539458004292
1,single_sentence_1k,Tell me about AI.,audio__original,2.4,4,8,8,39.740185405593365,21.04017133358866,24.515438079833984,11.782358646392822,47.055678983754085,0.0,0.10676379200594965
2,single_sentence_1k,What is a cyborg?,audio__original,2.556,4,8,8,53.09554486349225,5.908854686509585,52.05234146118164,3.801725149154663,88.87127968702242,0.75,0.21843175000685733
3,single_sentence_1k,How is henna made?,audio__original,2.2801875,4,8,8,22.2226146645844,13.108975706622005,9.819818019866943,9.252132654190063,41.01065106657572,0.25,0.09765779199369717
4,single_sentence_1k,Who is Larry Page?,audio__original,1.512,4,8,8,24.71606022119522,4.122062880953763,16.531761169433594,1.1013596057891846,83.32233032261794,0.0,0.07360437499301042
5,single_sentence_1k,Why Do Birds Sing?,audio__original,3.816,4,8,8,66.47767942165956,6.159661622179556,20.50949764251709,4.562602281570435,90.73424091248793,0.0,0.1066871669900138
6,single_sentence_1k,What is Quad Bayer?,audio__original,3.36,4,8,8,14.655141270312015,0.5484641504390311,0.8486403226852417,0.2015394987538457,96.25753078511707,0.5,0.10523783299140632
7,single_sentence_1k,What is a technate?,audio__original,1.86,4,8,8,35.87263374309987,15.134685885175713,29.17642307281494,11.400355339050293,57.809939483222685,0.75,0.19703066699730698
8,single_sentence_1k,What is an estuary?,audio__original,3.2423125,4,8,8,28.97459770506248,27.32324124412844,21.936030387878418,15.398228645324707,5.699324897427349,0.25,0.2542380420054542
9,single_sentence_1k,Who is Max Schrems?,audio__original,3.852,4,8,8,8.783242176286876,3.757671688508708,2.472955584526062,0.25754231214523315,57.217715131962045,0.25,0.24084812500223052
10,single_sentence_1k,How smart is marmot?,audio__original,3.18,4,8,8,37.686726072395686,1.8853794646493043,9.760674476623535,0.23378783836960793,94.9972320200287,0.25,0.22226533301000018
11,single_sentence_1k,What does Baja mean?,audio__original,2.645,4,8,8,20.364136565476656,14.777775327907875,4.339154958724976,1.3373960256576538,27.432350100417935,0.75,0.21070804199553095
12,single_sentence_1k,What is a motor tic?,audio__original,2.33375,5,10,10,29.377760161459445,19.44673701263964,16.763604640960693,6.64302921295166,33.80456200281827,0.4,0.3244123330077855
13,single_sentence_1k,What is a rift lake?,audio__original,3.2,5,10,10,15.671002587396652,5.470352515066042,3.0110350847244263,2.241447389125824,65.09251731305594,0.8,0.22036549999029376
14,single_sentence_1k,What is a sacrament?,audio__original,2.916,4,8,8,39.46572115342133,4.650773632301934,8.776637554168701,2.9476977586746216,88.21566286798043,0.25,0.2189313749986468
15,single_sentence_1k,When did Alfred die?,audio__original,2.9674375,4,8,8,21.40480674104765,2.5580294225364923,5.360353231430054,0.8023024201393127,88.04927578425176,0.25,0.23131912499957252
16,single_sentence_1k,When was ABC formed?,audio__original,2.6023125,4,8,8,54.84515079297125,17.890946436673403,3.4324828386306763,1.9609772861003876,67.37916446942063,0.5,0.2135491670051124
17,single_sentence_1k,Who is Sean Hannity?,audio__original,4.351625,4,8,8,15.273628525435925,12.589067929598968,9.951850414276123,4.058499574661255,17.576442895453592,0.0,0.24371999999857508
18,single_sentence_1k,Who owns Nissan now?,audio__original,4.2023125,4,8,8,14.58941903768573,2.5595354037359357,8.637614250183105,0.10425025969743729,82.45622120302095,0.25,0.24139445800392423
19,single_sentence_1k,Why is the sky blue?,audio__original,1.872,5,10,10,9.53109107017517,6.840354586392641,8.254908561706543,2.7071480751037598,28.231148605876,0.6,0.08845487498911098
20,single_sentence_1k,How to make pancakes.,audio__original,5.724,4,8,8,76.33258628845215,42.05862953700125,70.42087173461914,12.657862901687622,44.90081945073041,0.0,0.265073125003255
21,single_sentence_1k,Is it chilly in Haiti,audio__original,2.844,5,10,10,103.55489844679832,28.449484254419804,50.797311782836914,18.856237649917603,72.52714774372956,0.2,0.2142649169982178
22,single_sentence_1k,What color is the sky,audio__original,1.836,5,10,10,16.17790069282055,9.765332484008287,4.429535388946533,2.223004937171936,39.637826505252576,0.6,0.20398445799946785
23,single_sentence_1k,What is a haplogroup?,audio__original,3.925,4,8,8,34.37947249878198,35.15603566338541,11.946206092834473,14.253116607666016,-2.258798952284516,0.5,0.23757425000076182
24,single_sentence_1k,What is a projectile?,audio__original,4.501,4,8,8,28.12507713958621,27.096313989255577,6.747530221939087,6.747530221939087,3.657814502071686,1.0,0.24287833301059436
25,single_sentence_1k,What is the pink tax?,audio__original,3.34,5,10,10,9.982945615053177,11.566565895825624,9.194902896881104,1.5686983615159988,-15.863256616208776,0.8,0.21821104099217337
26,single_sentence_1k,When was Li Bai born?,audio__original,2.96,5,10,10,34.801560127548875,2.8064578109886495,12.525000095367432,0.8991734683513641,91.93582758731824,0.2,0.21303845800866839
27,single_sentence_1k,Why did US enter ww2?,audio__original,4.728125,5,9,9,15.011084371142918,20.450007882383133,8.972108840942383,5.198540687561035,-36.23271561710705,0.2,0.24714454199420288
28,single_sentence_1k,Give examples of RTOS.,audio__original,5.28,4,8,8,16.93223267327994,1.2980774806346744,8.64881157875061,0.3712882623076439,92.33368979931916,0.75,0.15249041699280497
29,single_sentence_1k,How do I detail a car?,audio__original,1.872,6,12,12,28.410835365454357,16.63843504910301,25.182968139648438,8.260127544403076,41.43630472290084,0.3333333333333333,0.054356124994228594
30,single_sentence_1k,How do you do a hangi?,audio__original,4.885,6,12,12,19.84172246356805,14.276419108112654,18.99244976043701,15.309943199157715,28.048489064767477,0.16666666666666666,0.2531482910126215
31,single_sentence_1k,Talk about the sunset.,audio__original,3.96,4,8,8,7.029877704801038,2.077177883940749,1.8411596417427063,0.7348652333021164,70.4521476593804,0.25,0.12838616699445993
32,single_sentence_1k,What are Smart Cities?,audio__original,3.384,4,8,8,17.255253616720438,17.802462098625256,4.757964134216309,2.835352599620819,-3.1712572533536663,0.25,0.10813925000547897
33,single_sentence_1k,When was Gus Dur born?,audio__original,3.285,5,10,10,23.647761437296868,6.660575588047505,7.805904150009155,0.24769843369722366,71.83422369297692,0.6,0.21614487499755342
34,single_sentence_1k,When was the Iron Age?,audio__original,2.76,5,10,10,12.26630883384496,4.7881324286572635,7.117129325866699,3.1164402961730957,60.9651730319561,0.6,0.10292429200490005
35,single_sentence_1k,Who was DTV Animation?,audio__original,4.02,4,8,8,16.08625181071693,0.22683905759913614,5.844390630722046,0.15993764996528625,98.58985759847417,0.25,0.2374880419956753
36,single_sentence_1k,Can you tell me a joke?,audio__original,2.64,6,12,12,14.018168459335962,38.47114149596018,8.829183101654053,2.611330568790436,-174.43771707807363,0.3333333333333333,0.09148541699687485
37,single_sentence_1k,How do I make escargot?,audio__original,1.98,5,10,10,17.02213485836601,31.492786099480508,16.489182472229004,14.55007553100586,-85.01078954854178,0.2,0.1973623329977272
38,single_sentence_1k,How older is Elon Musk?,audio__original,3.204,5,10,10,72.21883599311113,54.568296906352046,42.63278388977051,44.044490814208984,24.440353882805237,0.0,0.21165745799953584
39,single_sentence_1k,How to build a snowman.,audio__original,2.844,5,10,10,45.56150555610657,21.489899372681975,31.824262619018555,17.65704607963562,52.83321060095719,0.2,0.07395883300341666
40,single_sentence_1k,Is a thumb war violent?,audio__original,2.052,5,10,10,27.31811912190169,7.826360964448258,17.785743713378906,1.024508036673069,71.3510255610034,0.4,0.20461174999945797
41,single_sentence_1k,Name a random ACC team.,audio__original,4.5,5,10,10,6.085088038444519,9.250669837929308,4.288538932800293,5.555262923240662,-52.02195563129404,0.2,0.24735424999380484
42,single_sentence_1k,What does ductile mean?,audio__original,3.061125,4,8,8,42.59374980349094,5.9392993719666265,1.474425733089447,0.7413119971752167,86.05593684667826,0.5,0.25407108399667777
43,single_sentence_1k,What is a Dyson Sphere?,audio__original,1.872,5,10,10,18.90543216765682,15.617907880921006,5.105764985084534,1.3691512942314148,17.389310424545965,0.6,0.05619312499766238
44,single_sentence_1k,What is an audiologist?,audio__original,3.744,4,8,8,10.253803419531323,3.696589667350054,4.415374279022217,0.8615677952766418,63.94908780571282,0.0,0.09847008300130256
45,single_sentence_1k,What should I call you?,audio__original,1.548,5,10,10,16.50638758581772,13.924248110113604,16.92878246307373,12.651406288146973,15.64327423113879,0.2,0.20051675000286195
46,single_sentence_1k,When was C++ developed?,audio__original,4.949,4,8,8,4.927436815574765,4.650850071178866,4.699187278747559,3.019331157207489,5.613197180360737,0.5,0.26954858300450724
47,single_sentence_1k,When was CSS developed?,audio__original,4.806125,4,8,8,16.984344232361764,9.135610114317387,6.7056169509887695,0.9644144177436829,46.211581740609645,0.25,0.2541007500112755
48,single_sentence_1k,When was Dubai founded?,audio__original,3.52,4,8,8,19.531627442862373,9.049629932414973,10.742839813232422,0.735575083643198,53.66679013877021,0.0,0.2398530830105301
49,single_sentence_1k,Where did ballet begin?,audio__original,2.6,4,8,8,15.17015470348997,6.4884415422566235,8.376753568649292,1.7811010479927063,57.22890327042001,0.25,0.21428908300003968
50,single_sentence_1k,Where do foxes inhabit?,audio__original,6.444,4,8,8,21.038283492962364,2.260537910671701,4.101482152938843,0.19214926473796368,89.25512192366888,0.75,0.32209716700890567
51,single_sentence_1k,Where is the Rhineland?,audio__original,3.1493125,4,8,8,12.352175497449934,19.0719971684739,5.1852381229400635,1.662819117307663,-54.401928408572644,0.25,0.21850808399904054
52,single_sentence_1k,Who invented the radio?,audio__original,4.9703125,4,8,8,9.10623936355114,7.85338056832552,8.842164993286133,7.440863847732544,13.758245804962518,0.25,0.25250862499524374
53,single_sentence_1k,Who wears short shorts?,audio__original,1.836,4,8,8,6.990626826882362,4.719406468577731,3.96337354183197,3.05980908870697,32.48950937519199,0.0,0.05312516700359993
54,single_sentence_1k,How do thermostats work?,audio__original,3.450375,4,8,8,17.757492253556848,21.58834306243807,6.6342384815216064,0.814328521490097,-21.573152076774235,0.0,0.2277029999968363
55,single_sentence_1k,How large is Antarctica?,audio__original,3.0,4,8,8,14.079326526261866,10.498232899000868,12.4949631690979,10.15518856048584,25.435120213891345,0.25,0.12117633300658781
56,single_sentence_1k,How to debone a chicken.,audio__original,3.564,5,10,10,32.933868432873716,6.801518176028912,2.9130190014839172,0.07961493451148272,79.3479524280852,0.6,0.25629912498698104
57,single_sentence_1k,How to write a proposal?,audio__original,3.36,5,10,10,25.427603099495173,22.072186055220662,11.620031356811523,0.3160996735095978,13.19596279344602,0.6,0.08234362499206327
58,single_sentence_1k,Is there planet hopping?,audio__original,3.744,4,8,8,38.6090372800827,17.785759573802352,33.60667419433594,9.595719337463379,53.93368799957746,0.25,0.08850199999869801
59,single_sentence_1k,List of NovaLogic games.,audio__original,3.852,4,8,8,7.009969401929993,1.2065266882855212,0.8993944525718689,0.2510327436029911,82.78841719404168,0.25,0.09041079100279603
60,single_sentence_1k,What are TensorFlow ops?,audio__original,2.4,4,8,8,35.00897014141083,26.217758763639722,23.931180000305176,6.949588716030121,25.11131102189237,0.5,0.06559320799715351
