sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
17,17,audio__female,Can you list the healthcare derivative business?,7,0,1,Can,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.439453125,0.560546875,0.57421875,0.42578125,1,1.0,0.639009650422694,0.360990349577306,0.7606388292556654,0.2393611707443346,0.6792452830188679,0.3207547169811321,0.7741935483870968,0.2258064516129032,0.060375,0.2707083333333333,0.2103333333333333,1.7742596490009288
17,17,audio__female,Can you list the healthcare derivative business?,7,1,2,you,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.75390625,0.24609375,0.369140625,0.630859375,2,1.0,0.9000000000000006,0.0999999999999994,0.7606388292556654,0.2393611707443346,0.943661971830986,0.0563380281690141,0.7741935483870968,0.2258064516129032,0.3409166666666666,0.4311666666666666,0.09025,1.7742596490009288
17,17,audio__female,Can you list the healthcare derivative business?,7,2,3,list,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.326171875,0.673828125,0.359375,0.640625,3,1.0,0.381385035698237,0.618614964301763,0.5070925528371101,0.4929074471628899,0.5379310344827586,0.4620689655172414,0.6712328767123288,0.3287671232876712,0.4812916666666667,0.742,0.2607083333333333,1.7742596490009288
17,17,audio__female,Can you list the healthcare derivative business?,7,3,4,the,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.330078125,0.669921875,0.294921875,0.705078125,4,1.0,0.9000000000000006,0.0999999999999994,0.5070925528371101,0.4929074471628899,0.8783783783783784,0.1216216216216216,0.6712328767123288,0.3287671232876712,0.7620416666666666,0.882375,0.1203333333333333,1.7742596490009288
17,17,audio__female,Can you list the healthcare derivative business?,7,4,5,healthcare,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.5625,0.4375,0.38671875,0.61328125,5,1.0,0.223606797749979,0.776393202250021,0.1,0.8999999999999999,0.4580152671755725,0.5419847328244275,0.3453237410071942,0.6546762589928057,0.9225,1.423875,0.501375,1.7742596490009288
17,17,audio__female,Can you list the healthcare derivative business?,7,5,6,derivative,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.189453125,0.810546875,0.236328125,0.763671875,6,1.0,0.8000000000000005,0.1999999999999995,0.1,0.8999999999999999,0.7727272727272727,0.2272727272727273,0.2956521739130435,0.7043478260869565,1.4439166666666667,1.9854166666666664,0.5415,1.7742596490009288
17,17,audio__female,Can you list the healthcare derivative business?,7,6,7,business?,1.0,1.0,0.1428571428367347,1.0,0.0,0.999999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.318359375,0.681640625,0.1220703125,0.8779296875,7,1.0,0.2738612787525831,0.7261387212474169,0.0912870929175277,0.9087129070824724,0.5815602836879432,0.4184397163120568,0.3174603174603174,0.6825396825396826,2.016125,2.386708333333333,0.3705833333333333,1.7742596490009288
21,21,audio__female,Can you tell us where the Emerald City is?,9,0,1,Can,1.0,1.0,0.1111111110987654,1.0,0.0,0.999999999,0.1111111110987654,0.9999999999394577,0.0,1.0,0.404296875,0.595703125,0.828125,0.171875,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0605833333333333,0.2711666666666666,0.2105833333333333,1.6592910731107824
21,21,audio__female,Can you tell us where the Emerald City is?,9,1,2,you,1.0,1.0,0.1111111110987654,1.0,0.0,0.999999999,0.1111111110987654,0.9999999999394577,0.0,1.0,0.80859375,0.19140625,0.431640625,0.568359375,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3214166666666667,0.4218333333333333,0.1004166666666666,1.6592910731107824
21,21,audio__female,Can you tell us where the Emerald City is?,9,2,3,tell,1.0,1.0,0.1111111110987654,1.0,0.0,0.999999999,0.1111111110987654,0.9999999999394577,0.0,1.0,0.83203125,0.16796875,0.8046875,0.1953125,3,1.0,1.0,0.0,0.8666666666666667,0.1333333333333333,1.0,0.0,0.8547008547008547,0.1452991452991453,0.4620416666666667,0.6629166666666667,0.200875,1.6592910731107824
